"source","client","idx","dt_ns"
"present","workspace","877","17571200"
"present","workspace","878","16989100"
"present","workspace","879","14890200"
"present","workspace","880","17718900"
"present","workspace","881","15753300"
"present","workspace","882","19240700"
"present","workspace","883","15736700"
"present","workspace","884","15280300"
"present","workspace","885","16057600"
"present","workspace","886","18504900"
"present","workspace","887","16486200"
"present","workspace","888","17264900"
"present","workspace","889","15245400"
"present","workspace","890","18801300"
"present","workspace","891","17282400"
"present","workspace","892","18848400"
"present","workspace","893","16422200"
"present","workspace","894","15659300"
"present","workspace","895","17000300"
"present","workspace","896","16572500"
"present","workspace","897","15718700"
"present","workspace","898","14814900"
"present","workspace","899","15676200"
"present","workspace","900","17370600"
"present","workspace","901","16150900"
"present","workspace","902","15607200"
"present","workspace","903","16533600"
"present","workspace","904","18649700"
"present","workspace","905","15582700"
"present","workspace","906","17297900"
"present","workspace","907","16033500"
"present","workspace","908","16024500"
"present","workspace","909","16687600"
"present","workspace","910","18798000"
"present","workspace","911","16195200"
"present","workspace","912","17892200"
"present","workspace","913","16121400"
"present","workspace","914","16740600"
"present","workspace","915","16886700"
"present","workspace","916","15187200"
"present","workspace","917","15738500"
"present","workspace","918","17633800"
"present","workspace","919","15577100"
"present","workspace","920","18983100"
"present","workspace","921","15156800"
"present","workspace","922","17127100"
"present","workspace","923","16475900"
"present","workspace","924","15887500"
"present","workspace","925","16971700"
"present","workspace","926","18188500"
"present","workspace","927","15799800"
"present","workspace","928","14903700"
"present","workspace","929","17482900"
"present","workspace","930","17076100"
"present","workspace","931","15440500"
"present","workspace","932","17757800"
"present","workspace","933","17069200"
"present","workspace","934","18148900"
"present","workspace","935","17086400"
"present","workspace","936","16435400"
"present","workspace","937","15314700"
"present","workspace","938","16796600"
"present","workspace","939","15355300"
"present","workspace","940","19151000"
"present","workspace","941","16236900"
"present","workspace","942","17034700"
"present","workspace","943","15298900"
"present","workspace","944","16504200"
"present","workspace","945","15796700"
"present","workspace","946","16160000"
"present","workspace","947","17613400"
"present","workspace","948","16370700"
"present","workspace","949","16534200"
"present","workspace","950","18695800"
"present","workspace","951","15089400"
"present","workspace","952","16636600"
"present","workspace","953","17030200"
"present","workspace","954","17359600"
"present","workspace","955","16255500"
"present","workspace","956","17249600"
"present","workspace","957","14641600"
"present","workspace","958","16488300"
"present","workspace","959","18872200"
"present","workspace","960","17879200"
"present","workspace","961","16279900"
"present","workspace","962","15447900"
"present","workspace","963","16534100"
"present","workspace","964","18566300"
"present","workspace","965","15417600"
"present","workspace","966","17051500"
"present","workspace","967","16220300"
"present","workspace","968","15927500"
"present","workspace","969","16112500"
"present","workspace","970","18801900"
"present","workspace","971","15890300"
"present","workspace","972","15632800"
"present","workspace","973","18101200"
"present","workspace","974","16290000"
"present","workspace","975","16224400"
"present","workspace","976","17929100"
"present","workspace","977","14696100"
"present","workspace","978","17488300"
"present","workspace","979","17539600"
"present","workspace","980","16226400"
"present","workspace","981","16049100"
"present","workspace","982","17497700"
"present","workspace","983","17531400"
"present","workspace","984","16401400"
"present","workspace","985","16158900"
"present","workspace","986","16749700"
"present","workspace","987","14630200"
"present","workspace","988","20208100"
"present","workspace","989","16220700"
"present","workspace","990","16949800"
"present","workspace","991","16445100"
"present","workspace","992","15939200"
"present","workspace","993","16227700"
"present","workspace","994","16181400"
