"source","client","idx","dt_ns"
"present","workspace","813","15520100"
"present","workspace","814","15373700"
"present","workspace","815","18884300"
"present","workspace","816","16514800"
"present","workspace","817","15207300"
"present","workspace","818","16642500"
"present","workspace","819","16348500"
"present","workspace","820","16653000"
"present","workspace","821","17504100"
"present","workspace","822","16860700"
"present","workspace","823","16916000"
"present","workspace","824","16411300"
"present","workspace","825","15863900"
"present","workspace","826","15659500"
"present","workspace","827","15010000"
"present","workspace","828","17095700"
"present","workspace","829","18600800"
"present","workspace","830","14753100"
"present","workspace","831","17588600"
"present","workspace","832","17253900"
"present","workspace","833","16309800"
"present","workspace","834","16864200"
"present","workspace","835","16293400"
"present","workspace","836","17527600"
"present","workspace","837","16520100"
"present","workspace","838","16496400"
"present","workspace","839","17735800"
"present","workspace","840","16880700"
"present","workspace","841","16596600"
"present","workspace","842","14800800"
"present","workspace","843","16018100"
"present","workspace","844","17207800"
"present","workspace","845","16507800"
"present","workspace","846","18834300"
"present","workspace","847","17001700"
"present","workspace","848","15615300"
"present","workspace","849","15554400"
"present","workspace","850","16361600"
"present","workspace","851","16492000"
"present","workspace","852","17431300"
"present","workspace","853","18135700"
"present","workspace","854","17638600"
"present","workspace","855","14406300"
"present","workspace","856","15982100"
"present","workspace","857","18807100"
"present","workspace","858","16433700"
"present","workspace","859","19750600"
"present","workspace","860","16023700"
"present","workspace","861","15493400"
"present","workspace","862","15868000"
"present","workspace","863","16313500"
"present","workspace","864","16437000"
"present","workspace","865","15188200"
"present","workspace","866","19845700"
"present","workspace","867","15504300"
"present","workspace","868","16359200"
"present","workspace","869","15381500"
"present","workspace","870","19747500"
"present","workspace","871","14633800"
"present","workspace","872","14952500"
"present","workspace","873","16978700"
"present","workspace","874","16846700"
"present","workspace","875","17122300"
"present","workspace","876","17106900"
"present","workspace","877","15419100"
"present","workspace","878","16860800"
"present","workspace","879","16222900"
"present","workspace","880","17736200"
"present","workspace","881","15800100"
"present","workspace","882","15832100"
"present","workspace","883","17873800"
"present","workspace","884","15831600"
"present","workspace","885","16651100"
"present","workspace","886","18991700"
"present","workspace","887","14885100"
"present","workspace","888","17195000"
"present","workspace","889","14842000"
"present","workspace","890","18301400"
"present","workspace","891","15669300"
"present","workspace","892","17244800"
"present","workspace","893","19122600"
"present","workspace","894","16188600"
