source,client,idx,dt_ns
frame,standalone,346,17700500
frame,standalone,347,21488000
frame,standalone,348,21067600
frame,standalone,349,22909400
frame,standalone,350,21290800
frame,standalone,351,17340100
frame,standalone,352,20297100
frame,standalone,353,18749900
frame,standalone,354,19548100
frame,standalone,355,19005100
frame,standalone,356,21979800
frame,standalone,357,22151900
frame,standalone,358,20182600
frame,standalone,359,21458800
frame,standalone,360,26565100
frame,standalone,361,24100000
frame,standalone,362,23756500
frame,standalone,363,22210200
frame,standalone,364,20642300
frame,standalone,365,18233600
frame,standalone,366,18263600
frame,standalone,367,19076600
frame,standalone,368,19344800
frame,standalone,369,21615300
frame,standalone,370,19176700
frame,standalone,371,19950600
frame,standalone,372,22602200
frame,standalone,373,19434200
frame,standalone,374,17851900
frame,standalone,375,20460900
frame,standalone,376,18594800
frame,standalone,377,20856600
frame,standalone,378,17706200
frame,standalone,379,20406400
frame,standalone,380,27116600
frame,standalone,381,19315600
frame,standalone,382,23751300
frame,standalone,383,20481700
frame,standalone,384,21398700
frame,standalone,385,19559700
frame,standalone,386,18787600
frame,standalone,387,19872600
frame,standalone,388,22052700
frame,standalone,389,18993400
frame,standalone,390,21461000
frame,standalone,391,19293000
frame,standalone,392,18738100
frame,standalone,393,23413200
frame,standalone,394,19400100
frame,standalone,395,20275700
frame,standalone,396,22312700
frame,standalone,397,22646200
frame,standalone,398,18518600
frame,standalone,399,21020400
frame,standalone,400,20126700
frame,standalone,401,20028700
frame,standalone,402,18123200
frame,standalone,403,18748800
frame,standalone,404,20877600
frame,standalone,405,21752100
frame,standalone,406,21798000
frame,standalone,407,17833500
frame,standalone,408,18162200
frame,standalone,409,21083000
frame,standalone,410,22386300
frame,standalone,411,22409400
frame,standalone,412,19439500
frame,standalone,413,20398600
frame,standalone,414,25167900
frame,standalone,415,17911300
frame,standalone,416,18066500
frame,standalone,417,18194100
frame,standalone,418,21610100
frame,standalone,419,20295400
frame,standalone,420,17823700
frame,standalone,421,21626000
frame,standalone,422,21640500
frame,standalone,423,17221900
frame,standalone,424,19408800
frame,standalone,425,22969400
frame,standalone,426,18336700
frame,standalone,427,21342200
frame,standalone,428,20216000
frame,standalone,429,22825700
frame,standalone,430,17998600
frame,standalone,431,18516500
frame,standalone,432,18097800
frame,standalone,433,18530200
frame,standalone,434,19646900
frame,standalone,435,21299700
frame,standalone,436,20044800
frame,standalone,437,17178000
frame,standalone,438,18077600
frame,standalone,439,19168400
frame,standalone,440,18324800
frame,standalone,441,17602500
frame,standalone,442,23990700
frame,standalone,443,21577900
frame,standalone,444,21592600
frame,standalone,445,23154700
frame,standalone,446,19139000
frame,standalone,447,21110800
frame,standalone,448,19704000
frame,standalone,449,20629800
frame,standalone,450,19289700
frame,standalone,451,19392700
frame,standalone,452,21689400
frame,standalone,453,18768500
frame,standalone,454,18166100
frame,standalone,455,18231900
frame,standalone,456,20559100
frame,standalone,457,19472800
