"source","client","idx","dt_ns"
"present","workspace","868","18005400"
"present","workspace","869","15512100"
"present","workspace","870","17316000"
"present","workspace","871","16885400"
"present","workspace","872","17291800"
"present","workspace","873","15720900"
"present","workspace","874","14901800"
"present","workspace","875","19344600"
"present","workspace","876","15309200"
"present","workspace","877","15439800"
"present","workspace","878","17939300"
"present","workspace","879","16305600"
"present","workspace","880","16706000"
"present","workspace","881","16844900"
"present","workspace","882","15558800"
"present","workspace","883","18580100"
"present","workspace","884","19821800"
"present","workspace","885","14503100"
"present","workspace","886","16458000"
"present","workspace","887","16095600"
"present","workspace","888","17021800"
"present","workspace","889","16504600"
"present","workspace","890","16209600"
"present","workspace","891","16239800"
"present","workspace","892","16585500"
"present","workspace","893","17681600"
"present","workspace","894","16188900"
"present","workspace","895","17412200"
"present","workspace","896","16294500"
"present","workspace","897","16781400"
"present","workspace","898","16008700"
"present","workspace","899","14633800"
"present","workspace","900","18944800"
"present","workspace","901","15284700"
"present","workspace","902","18858400"
"present","workspace","903","16041100"
"present","workspace","904","15852000"
"present","workspace","905","15769300"
"present","workspace","906","17317000"
"present","workspace","907","16698000"
"present","workspace","908","17140600"
"present","workspace","909","17041900"
"present","workspace","910","16024000"
"present","workspace","911","15586100"
"present","workspace","912","17289300"
"present","workspace","913","17288100"
"present","workspace","914","15969600"
"present","workspace","915","16374400"
"present","workspace","916","17334400"
"present","workspace","917","16499000"
"present","workspace","918","19050900"
"present","workspace","919","15275800"
"present","workspace","920","16010300"
"present","workspace","921","16041400"
"present","workspace","922","15739400"
"present","workspace","923","18249600"
"present","workspace","924","18651300"
"present","workspace","925","15463300"
"present","workspace","926","15172800"
"present","workspace","927","16821300"
"present","workspace","928","17615400"
"present","workspace","929","15902900"
"present","workspace","930","17306400"
"present","workspace","931","16979500"
"present","workspace","932","16658400"
"present","workspace","933","15512400"
"present","workspace","934","17285200"
"present","workspace","935","15944600"
"present","workspace","936","16504700"
"present","workspace","937","18554500"
"present","workspace","938","16511400"
"present","workspace","939","16368700"
"present","workspace","940","15364400"
"present","workspace","941","17204600"
"present","workspace","942","16795400"
"present","workspace","943","16231300"
"present","workspace","944","17905600"
"present","workspace","945","18295300"
"present","workspace","946","15458700"
"present","workspace","947","16168100"
"present","workspace","948","14693800"
"present","workspace","949","19137300"
"present","workspace","950","14913400"
"present","workspace","951","18346000"
"present","workspace","952","16217400"
"present","workspace","953","15392600"
"present","workspace","954","16817300"
"present","workspace","955","16809000"
"present","workspace","956","16489100"
"present","workspace","957","17459800"
"present","workspace","958","15011000"
"present","workspace","959","18940600"
"present","workspace","960","15216400"
"present","workspace","961","16101200"
"present","workspace","962","17846900"
"present","workspace","963","17458000"
"present","workspace","964","15578300"
"present","workspace","965","16411700"
"present","workspace","966","18427300"
"present","workspace","967","15436700"
"present","workspace","968","17195200"
"present","workspace","969","15991300"
"present","workspace","970","16949600"
"present","workspace","971","15604400"
"present","workspace","972","19498000"
"present","workspace","973","16598200"
"present","workspace","974","15329300"
"present","workspace","975","16177300"
"present","workspace","976","16177800"
"present","workspace","977","17343100"
"present","workspace","978","16440300"
"present","workspace","979","15673700"
"present","workspace","980","17774200"
"present","workspace","981","15134600"
"present","workspace","982","17359300"
"present","workspace","983","19296300"
"present","workspace","984","16096700"
"present","workspace","985","16324300"
"present","workspace","986","16748300"
"present","workspace","987","14742300"
"present","workspace","988","19320300"
"present","workspace","989","15369800"
"present","workspace","990","15904000"
"present","workspace","991","17510000"
"present","workspace","992","16891900"
"present","workspace","993","15999100"
"present","workspace","994","16558700"
